id,smiles,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_1983,CCCCOC0CC=C(c2ccc(c4cc(F)c(OCC)cc4)c(F)c(F)2)CC0,-9.45,0.365740978,0.680814357
de_cp_1984,CCCCOC0CCC(c2ccc(c4ccc(OCC)c(F)c(F)4)c(F)c(F)2)CC0,-5.78,-0.609448936,-0.215674636
de_cp_1985,CCCCOC0CCC(c2ccc(c4cc(F)c(OCC)cc4)c(F)c(F)2)CC0,-10.22,-0.320098424,0.440334565
de_cp_1986,CCOC0CCC(c2ccc(c4cc(F)c(OCC)cc4)c(F)c(F)2)CC0,-9.32,-0.978783033,-0.363763152
de_cp_1987,CCCCOc0ccc(c2ccc(c4ccc(OCC)c(F)c(F)4)c(F)c(F)2)cc0,-4.93,-3.285960881,-1.94547693
de_cp_1988,CCCCOc0ccc(c2ccc(c4cc(F)c(OCC)cc4)c(F)c(F)2)cc0,-9.02,-1.138453508,-0.335095102
de_cp_1989,CCCCOc0ccc(c2ccc(c4ccc(OCC)c([Cl])c(F)4)c(F)c(F)2)cc0,,-0.077675925,0.020013548
de_cp_1990,CCCC1CCC0CC(COc4ccc(OCC)c(F)c(F)4)CCC0C1,,-0.665007715,-0.797757605
de_cp_1991,CCCC1CCC0CC(C4CCC(COc6ccc(OCC)c(F)c(F)6)CC4)CCC0C1,,-2.624869367,-2.996255254
de_cp_1992,CCCC1CCC0CC(COc4ccc(c6ccc(OCC)c(F)c(F)6)c(F)c(F)4)CCC0C1,,-1.162993381,-0.331761359
de_cp_1993,CCCC1CCC0CC(C4CCC(COc6ccc(c8ccc(OCC)c(F)c(F)8)c(F)c(F)6)CC4)CCC0C1,-6.7,-1.565066174,-5.727614895
de_cp_1994,CCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CO4)CC2)CC0,-5.48,-2.234599659,-0.824620128
de_cp_1995,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CO2)CC0,-5.59,-4.920211023,-2.275454183
de_cp_1996,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CO0,-5.42,-3.337617232,-1.067533718
de_cp_1997,CCCC0CCC(C2CCC(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CO2)CC0,-5.74,-6.031813286,-3.868761681
de_cp_1998,CCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CO2)CC0,-5.41,0.172360376,-0.616259321
de_cp_1999,CCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CO0,-4.05,0.116915296,-0.975692812
de_cp_2000,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)OC2)CC0,-4.74,-4.406219164,-2.582580376
de_cp_2001,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)OC0,-4.88,-2.140377443,-1.213795804
de_cp_2002,CCCC0CCC(C2CCC(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)OC2)CC0,-7.3,-5.367703056,-4.087531083
de_cp_2003,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)OC4)CC2)CC0,1.8,0.674765276,-0.257548105
de_cp_2004,CCCCCC0CCC(c2cc(F)c(C4=CCC(C6CCC(c8ccc(CC)cc8)CC6)CC4)cc2)CC0,5.13,0.268722089,0.576224812
de_cp_2005,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(c8ccc(CC)cc8)CC6)CC4)cc2)CC0,2.28,0.295472946,0.584438932
de_cp_2006,CCCCCC0CCC(C2CCC(c4cc(F)c(C6=CCC(C8CCC(CC)CC8)CC6)cc4)CC2)CC0,1.74,0.318282352,0.286719651
de_cp_2007,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(C8CCC(CC)CC8)CC6)cc4)CC2)CC0,3.8,-0.064355586,0.047319805
de_cp_2008,CCCC0CCC(C2CCC(c4cc(F)c(c6c(F)cc(C8CCC(CCCCC)CC8)cc6)cc4)CC2)CC0,2.47,-0.411095953,0.018238102
de_cp_2009,CCCCCC0CCC(C2CCC(c4cc(F)c(C6=CCC(c8ccc(CC)cc8)CC6)cc4)CC2)CC0,1.7,0.140479433,0.321651057
de_cp_2010,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(c8ccc(CC)cc8)CC6)cc4)CC2)CC0,7.8,0.117317941,0.343985118
de_cp_2011,CCCCCC0CCC(C2CCC(c4cc(F)c(C6=CCC(c8cc(F)c(F)c(F)c8)CC6)cc4)CC2)CC0,9.92,8.991971266,8.230430902
de_cp_2012,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(c8cc(F)c(F)c(F)c8)CC6)cc4)CC2)CC0,5.8,10.02089206,9.447255198
de_cp_2013,CCCCCC0CCC(c2cc(F)c(C4=CCC(C6CCC(c8cc(F)c(F)cc8)CC6)CC4)cc2)CC0,9.13,4.968532316,5.037573607
de_cp_2014,CCCCCC0CCC(c2cc(F)c(C4=CCC(C6CCC(c8cc(F)c(F)c(F)c8)CC6)CC4)cc2)CC0,5.8,8.746391746,7.383718292
de_cp_2015,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(c8cc(F)c(F)cc8)CC6)CC4)cc2)CC0,8.37,5.241070536,5.742072708
de_cp_2016,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(c8cc(F)c(F)c(F)c8)CC6)CC4)cc2)CC0,18.1,7.66083769,7.676300627
de_cp_2017,CCCCCC0CCC(c2cc(F)c(C4=CCC(C6CCC(c8cc(F)c(F)c(F)c8)CC6)CC4)c(F)c2)CC0,18.27,0.91498977,0.633321171
de_cp_2018,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(c8cc(F)c(F)c(F)c8)CC6)CC4)c(F)c2)CC0,12.1,11.86700661,10.87107009
de_cp_2019,CCCC0CCC(c2cc(F)c(C4=CCC(C6CCC(c8cc(F)c(F)cc8)CC6)CC4)c(F)c2)CC0,24.73,8.725596201,7.472913043
de_cp_2020,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(c8cc(F)c(F)cc8)CC6)CC4)c(F)c2)CC0,1.7,0.4317347,0.444736674
de_cp_2021,CCCCCC0CCC(C2CCC(c4cc(F)c(C6=CCC(c8ccc(OC(F)(F)F)cc8)CC6)c(F)c4)CC2)CC0,3.7,7.815066034,8.468624415
de_cp_2022,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(c8ccc(OC(F)(F)F)cc8)CC6)c(F)c4)CC2)CC0,17.6,8.677444319,9.152719153
de_cp_2023,CCCCCC0CCC(C2CCC(c4cc(F)c(C6=CCC(c8cc(F)c(F)c(F)c8)CC6)c(F)c4)CC2)CC0,17.3,11.64205377,10.6961187
de_cp_2024,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(c8cc(F)c(F)c(F)c8)CC6)c(F)c4)CC2)CC0,63.7,12.45719629,11.64730639
de_cp_2025,CCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(I)cc(I)c4)c(F)c3)c([Cl])c2)cc1,,13.83179474,15.99248449
de_cp_2026,CCCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(C(F)(F)(F))c(F)c4)c(F)c3)c([Cl])c2)cc1,,48.16292983,36.59981358
de_cp_2027,CCCCCc1ccc(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(C(F)(F)(F))c(F)c4)c(F)c3)c([Cl])c2)cc1,59.7,44.18582622,33.96636151
de_cp_2028,CCCCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(C(F)(F)(F))c(F)c4)c(F)c3)c([Cl])c2)cc1,54.1,46.41809098,35.45696715
de_cp_2029,CCCCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc5cc(F)c(c4cc(F)c(F)c(F)c4)cc5)c(F)c3)c([Cl])c2)cc1,55.6,38.19726662,29.02080306
de_cp_2030,CCCCCCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(C(F)(F)(F))c(F)c4)c(F)c3)c([Cl])c2)cc1,50.3,44.08011341,33.11370086
de_cp_2031,CCCCCCCCc1cc(F)c(c2cc(F)c(c3cc(F)c(C(F)(F)Oc5cc(F)c(c4cc(F)c(F)c(F)c4)cc5)c(F)c3)c([Cl])c2)cc1,45.7,32.97852653,25.20241639
de_cp_2032,CCCCCCc2cc(F)c(c3cc(F)c(C(F)(F)Oc5cc(F)c(c4cc(F)c(F)c(F)c4)cc5)c(F)c3)c([Cl])c2,47.6,34.47362477,23.6280898
de_cp_2033,CCCCc2cc(F)c(c3cc(F)c(c5cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c5)c([Cl])c3)cc2,49.6,38.94491103,28.6429619
de_cp_2034,CCCCCc2cc(F)c(c3cc(F)c(c5cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c5)c([Cl])c3)cc2,53.4,37.3056513,28.71481372
de_cp_2035,CCCCCc2cc(F)c(c3cc(F)c(c5cc(F)c(C(F)(F)Oc1cc(F)c(c4cc(F)c(F)c(F)c4)cc1)c(F)c5)c([Cl])c3)cc2,25,41.09179673,32.82066423
de_cp_2036,CCCc0ccc(c2cc(F)c(C=CC(F)(F)Oc4cc(F)c(F)c(F)c4)cc2)cc0,40.8,28.12857742,23.4095666
de_cp_2037,CCCc0ccc(c2cc(F)c(c4cc(F)c(C=CC(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,26.6,38.2461637,32.20891235
de_cp_2038,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C=CC(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)cc0,27.7,25.05638007,21.35167692
de_cp_2039,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)cc0,34,33.08391602,23.29299481
de_cp_2040,CCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,31.6,35.26471808,26.54897593
de_cp_2041,CCCc0ccc(c2cc(F)c(C=CC(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)cc0,-7.24,34.20077521,28.87947018
de_cp_2042,CCCC0CCC(COc2c(F)cc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,-7.1,-1.367055741,-0.759412593
de_cp_2043,CCCCCC0CCC(COc2c(F)cc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,-6.79,-8.728320616,-5.812119947
de_cp_2044,CCCCCC0CCC(COc2c(F)cc(c4ccc(OCCCC)c(F)c(F)4)cc2)CC0,-6.04,-1.026423856,-0.515840068
de_cp_2045,CCCC0CCC(C2CCC(COc4c(F)cc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-7.23,-7.893633034,-6.991340104
de_cp_2046,CCCCCC0CCC(C2CCC(COc4c(F)cc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-5.75,-0.893507737,-0.413359837
de_cp_2047,CCCCCC0CCC(C2CCC(COc4c(F)cc(c6ccc(OCCCC)c(F)c(F)6)cc4)CC2)CC0,-6.32,-0.743457768,-0.301695186
de_cp_2048,C=CC0CCC(C2CCC(COc4c(F)cc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-6.79,-0.804818289,-0.155389399
de_cp_2049,CCCC0CCC(COc2ccc(c4c(F)cc(OCCCC)cc4)c(F)c(F)2)CC0,-6.06,-0.488393893,-0.241319385
de_cp_2050,CCCC0CCC(C2CCC(C(=O)Oc4ccc(c6cc(F)c(OCCCC)cc6)c(F)c(F)4)CC2)CC0,-6.63,1.198752826,0.28543921
de_cp_2051,C=CC0CCC(C2CCC(COc4ccc(c6cc(F)c(OCCCC)cc6)c(F)c(F)4)CC2)CC0,-4.76,-5.037168533,-1.667138645
de_cp_2052,CCCC0CCC(C2CCC(C(=O)OC(F)(F)Oc4ccc(OCCCC)c(F)c(F)4)CC2)CC0,-6.58,0.694739948,0.285251145
de_cp_2053,CCCC0CCC(C(=O)Oc2c(F)cc(c4ccc(OCC)c([Cl])c(F)4)cc2)CC0,-5.71,-0.928017429,-0.039794791
de_cp_2054,CCCC0CCC(C2CCC(COc4c(F)cc(c6ccc(OCC)c([Cl])c(F)6)cc4)CC2)CC0,-6.08,-6.134556587,-4.758202464
de_cp_2055,CCCC0CCC(C(=O)Oc2c(F)cc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,30.3,-5.41107827,-2.934877865
de_cp_2056,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)CC0,22.9,30.32331921,22.97189089
de_cp_2057,CCCCCC0CCC(c2ccc(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)CC0,39.6,30.53518767,23.80270764
de_cp_2058,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)c(F)c4)cc2)CC0,34.3,38.1521454,29.01448733
de_cp_2059,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)CC0,44.1,37.62049484,27.46139477
de_cp_2060,CCCCCC0COC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)OC0,-7.4,42.86204784,32.58781715
de_cp_2061,CCCCCC0CCC(c2ccc(OCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-6.15,-2.736052137,-1.684897207
de_cp_2062,CCCCCC0CCC(c2ccc(OCC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-6.44,-2.077051647,-1.217122074
de_cp_2063,CCCCOc0ccc(c2ccc(OCC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)cc0,-6.9,0.231028383,-0.127223778
de_cp_2064,CCCCOC0CC=C(c2ccc(OCC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-6.93,-6.016375607,-2.032494647
de_cp_2065,CCCCOc0ccc(c2ccc(C4CCC(COc6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)cc0,-6.1,-0.838595974,-0.346628212
de_cp_2066,CCCCCC0CCC(c2ccc(C4CCC(COc6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-5.82,-0.279810567,-0.08493507
de_cp_2067,CCCCCC0CCC(c2ccc(OC(=O)c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-7.37,-0.142196766,-0.572219459
de_cp_2068,CCCCCC0CCC(c2ccc(OC(=O)C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-3.69,-2.086593192,-5.610157843
de_cp_2069,CCCCCC0COC(c2ccc(COC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)OC0,-6.46,-4.1989874,-2.9070341
de_cp_2070,CCCCCC0CCC(c2ccc(C4=CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-4.22,-7.927656667,-0.431327661
de_cp_2071,CCCCCC0CCC(c2ccc(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)c(F)c(F)2)CC0,-1.3,9.149864621,4.897690662
de_cp_2072,CCCC0CCC(c2c(F)cc(CCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-4.33,4.914194005,-2.915549833
de_cp_2073,CCCCCC0CCC(c2ccc(OCC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)cc2)CC0,-4.33,-4.789014283,-2.2014288
de_cp_2074,CCCCCc0ccc(CCc2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)cc0,6.77,-3.337820755,-1.706540239
de_cp_2075,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(C(F)(F)Oc8cc(F)c(F)c(F)c8)CC6)cc4)CC2)CC0,16.8,12.82570283,9.584466612
de_cp_2076,CCCCCC0COC(C2CCC(c4cc(F)c(C6CCC(C(F)(F)Oc8cc(F)c(F)c(F)c8)CC6)cc4)CC2)OC0,2.37,11.43677773,9.439356724
de_cp_2077,CCCCCC0CCC(C2CCC(c4cc(F)c(C6CCC(C(F)(F)Oc8cc(F)c(OC(F)(F)F)cc8)CC6)cc4)CC2)CC0,18.3,3.820395533,3.285394814
de_cp_2078,CCCCCC0CCC(c2cc(F)c(C4CCC(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)CC4)cc2)CC0,22.8,15.3861203,10.60157697
de_cp_2079,CCCCCC0COC(C2CCC(C(F)(F)Oc4ccc(c6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)cc4)CC2)OC0,2.77,11.00335971,7.952734318
de_cp_2080,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(C=C)CC6)CC4)cc2)CC0,2.57,0.229283741,0.734365379
de_cp_2081,CCCC0CCC(c2cc(F)c(C4CCC(C6CCC(C=C)CC6)CC4)cc2)CC0,0.87,0.76860242,1.410178367
de_cp_2082,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(C=CC)CC6)CC4)cc2)CC0,0.25,0.527152074,0.611929762
de_cp_2083,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(OCCC)CC6)CC4)cc2)CC0,0.17,0.774031333,0.994248085
de_cp_2084,CCOC0CCC(c2cc(F)c(C4CCC(C6CCC(C=C)CC6)CC4)cc2)CC0,-2.47,1.209470185,1.507873293
de_cp_2085,CCCC0CCC(c2ccc(C4CCC(C6CCC(C=C)CC6)CC4)c(F)c(F)2)CC0,-2.72,-0.896009709,-0.154840204
de_cp_2086,CCCCCC0CCC(c2ccc(C4CCC(C6CCC(OC)CC6)CC4)c(F)c(F)2)CC0,-3.02,-0.2430813,0.109935872
de_cp_2087,CCCCCC0CCC(c2ccc(C4CCC(C6CCC(OCC)CC6)CC4)c(F)c(F)2)CC0,0.77,-1.360579328,-0.922778125
de_cp_2088,CCCCCC0CCC(c2cc(F)c(C4CCC(C6CCC(CC)CC6)CC4)cc2)CC0,-8.5,-0.128883378,0.032007601
de_cp_2089,CCCC0CCC(C2CCC(COc4ccc(OCC)c(F)c(F)4)CC2)CO0,,-8.693000614,-5.598878454
de_cp_2090,CCCCCC0CCC(C2CCC(COc4ccc(OCC)c(F)c(F)4)CC2)CO0,,-9.686608542,-7.079957365
de_cp_2091,C=CC0CCC(C2CCC(COc4ccc(OCC)c(F)c(F)4)CC2)CO0,-10.9,-0.628976507,-0.442038205
de_cp_2092,CCOc0ccc(OCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)c(F)c(F)0,-9.82,0.096057462,-3.38735631
de_cp_2093,CCOc0ccc(CCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)c(F)c(F)0,-8.49,-10.66439427,2.822541691
de_cp_2094,CCOc0ccc(C=CC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-8.97,-15.27474657,-10.34050675
de_cp_2095,CCOc0ccc(CCC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-9.42,-2.944178674,0.118946774
de_cp_2096,CCOc0ccc(OCC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-9.24,-2.805548367,-3.091043519
de_cp_2097,CCCCOc0ccc(OCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)c(F)c(F)0,-8.53,-0.890178196,-3.268702021
de_cp_2098,CCCCOc0ccc(OCC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-4.72,-15.83077159,-9.805870489
de_cp_2099,c0c(F)cc(CCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)cc0,-9.57,-0.285522338,-1.218115372
de_cp_2100,CCCCOc0ccc(C2CC=C(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-6.25,-1.470310762,-0.9712376
de_cp_2101,CCCCOc0ccc(C2CCC(c4ccc(OCC)c(F)c(F)4)CC2)c(F)c(F)0,-1.3,-2.611587776,-0.633727849
de_cp_2102,CCCc0cc(F)c(C2CC=C(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)cc0,-5.13,-3.25603503,-0.990706294
de_cp_2103,CCCCCCCc0ccc(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)c(F)c(F)0,-7.22,-5.087357946,-3.342626375
de_cp_2104,CCCC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.54,-3.412836942,-1.904662249
de_cp_2105,CCCCCC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-4.88,-0.617826719,-0.191015573
de_cp_2106,CCCCCCCC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.12,0.060286979,-0.41158649
de_cp_2107,CCCC0CC=C(c2c(F)cc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-6.62,-3.273111249,-1.361775852
de_cp_2108,CCCC0CCC(c2c(F)cc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-6.29,-0.971414694,-0.056045886
de_cp_2109,CCCC0CC=C(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-6.43,-0.146061612,-0.17124868
de_cp_2110,CCCCCC0CC=C(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.81,-0.040501428,-0.034992509
de_cp_2111,CCCCCCCC0CC=C(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.23,-1.480003437,-1.584255322
de_cp_2112,CCCCCC0CC=C(c2c(F)cc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-4.62,-3.212461172,-1.415492165
de_cp_2113,CCCCCC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)OC0,-4.28,1.277001438,0.73158895
de_cp_2114,CCCCCC0CCC(c2c(F)cc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)OC0,-5.6,-2.011677233,-0.988439426
de_cp_2115,C=CC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.07,-3.713682676,-1.961640646
de_cp_2116,CCCC=CC0CCC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,,-3.641910128,-3.578011748
de_cp_2117,CCCC0CCC(C2CCC(c4cc(F)c(C6OC(c8ccc(OCC)c(F)c(F)8)OC6)cc4)CC2)CC0,-5.24,0.336543805,-1.552595153
de_cp_2118,CCCCCC0CC=C(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-6.14,-9.719484615,-5.625164094
de_cp_2119,CCCCCC0CCC(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-6.38,0.340547721,0.580782213
de_cp_2120,CCCCOC0CC=C(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-3.96,-3.509332135,-1.909080968
de_cp_2121,CCCCCC0COC(c2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)OC0,-3.43,-0.533681749,-1.433161516
de_cp_2122,CCCCCC0CCC(COc2cc(F)c(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,,-3.506668471,-2.058459363
de_cp_2123,CCCCCC0CCC(COc2c(F)cc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,,-3.653401207,-2.17268096
de_cp_2124,CCCCCC0CCC(COc2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)c(F)c(F)2)CC0,-5.39,-0.456993127,-0.348570326
de_cp_2125,C=CCCC=CCCc0ccc(c2ccc(OCC)c(F)c(F)2)cc0,-5.45,-3.324091164,-2.684978534
de_cp_2126,C=CCCC=CC0CCC(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,-4.93,-4.149875286,-2.123079596
de_cp_2127,C=CCCC=CC0CCC(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,-5.44,-4.149875286,-2.123079596
de_cp_2128,C=CCCC=CC0CCC(C2CCC(c4ccc(c6ccc(OCC)c(F)c([Cl])6)cc4)CC2)CC0,-6.44,-2.361739952,-2.236663467
de_cp_2129,C=CCCC=CC0CCC(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.64,-2.959008044,-1.655047207
de_cp_2130,C=CCCC=CCCC0CCC(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-7.53,-3.133686028,-1.776789967
de_cp_2131,C=CCCC=CC0CCC(COc2ccc(OCC)c(F)c(F)2)CC0,-6.98,-0.504060876,0.448892838
de_cp_2132,C=CCCC=CCCC0CCC(COc2ccc(OCC)c(F)c(F)2)CC0,-7.16,-6.211055812,-4.388137245
de_cp_2133,C=CCCC=CCCC0CCC(C2CCC(COc4ccc(OCC)c(F)c(F)4)CC2)CC0,-5.82,-6.257008652,-4.82808465
de_cp_2134,C=CCCC=CCCc0ccc(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)cc0,7.6,-3.576195643,-1.782460084
de_cp_2135,CCCC0CCC(C23CCC(C(F)(F)F)(CC2)CC3)CC0,8.1,7.125698961,5.463613417
de_cp_2136,CCCC0CCC(C2CCC(C45CCC(C(F)(F)F)(CC4)CC5)CC2)CC0,-5.8,5.745138163,4.476057154
de_cp_2137,CCCC0CC=C(c2ccc(OC)c([Cl])c(F)2)CC0,-5.3,-4.225067385,-3.541033644
de_cp_2138,CCCC0CC=C(c2ccc(OCC)c([Cl])c(F)2)CC0,-5.4,-4.018825886,-3.45745401
de_cp_2139,CCCCCC0CC=C(c2ccc(OCC)c([Cl])c(F)2)CC0,,-3.544580409,-3.175544494
de_cp_2140,CCCC0CC=C(c2ccc(C4CC=C(c6c([Cl])c(F)c(OCC)cc6)CC4)c(F)c(F)2)CC0,-4.4,-2.941457653,-1.068457693
de_cp_2141,CCCCCC0CC=C(c2c([Cl])c(F)c(OCC)cc2)CC0,-5,-0.261835075,-0.408977503
de_cp_2142,CCCC0CCC(C2CC=C(c4ccc(OCC)c([Cl])c(F)4)CC2)CC0,-5.1,-2.982960149,-2.738258296
de_cp_2143,CCCC0CCC(C2CC=C(c4ccc(OCC)c([Cl])c(F)4)CC2)CC0,-5.4,-2.982960149,-2.738258296
de_cp_2144,CCCCC0CCC(C2CC=C(c4ccc(OCC)c([Cl])c(F)4)CC2)CC0,-4.7,-1.045562897,-0.224896946
de_cp_2145,CCCCCC0CCC(C2CC=C(c4ccc(OCC)c([Cl])c(F)4)CC2)CC0,-4.9,-2.735910709,-2.29293347
de_cp_2146,CCCC0CCC(C2CC=C(c4c([Cl])c(F)c(OCC)cc4)CC2)CC0,-4.3,-0.132651815,-0.192862969
