filename,smiles,reason,normal_termination,has_imag_freq,temperature_K,P2,kirkwood_g,density_kg_m3,iterations,converge_threshold,molecular_mass_amu,dipole_x_debye,dipole_y_debye,dipole_z_debye,dipole_debye,dipole_angle_deg,pol_iso_A3,pol_aniso_A3,delta_eps,eps_parallel,eps_perpendicular,eps_static,expde
de_cp_0032.log,CCCCCc0ccc(c1cc(F)c(c2cc(F)c4OC(F)(F)CCc4c2)cc1)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,428.17633,4.722,2.4186,0.3409,5.316307249,27.35076473,38.7577109,39.21419366,11.89867258,19.22793008,7.329257501,11.29548169,18.3
de_cp_0033.log,CCCc0ccc(c2cc(F)c4OC(c3cc(F)c(F)c(F)c3)CCc4c2)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,400.14503,-4.2434,-3.4139,0.1136,5.44739036,38.83285677,35.30080859,35.42767888,8.218735851,17.83092314,9.612187293,12.35176591,17.7
de_cp_0034.log,CCCCc0ccc(c1ccc(C#Cc2c(F)cc(CCCC)cc(F)2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,402.21591,1.0032,0.1328,-0.0188,1.012126237,7.61507523,43.8972012,57.10587342,1.384282703,3.372480971,1.988198268,2.449625836,3.6
de_cp_0035.log,CC(c0ccc(C#Cc2ccc(C#Cc3ccc(CC)cc(F)3)cc2)c(F)c0),,TRUE,FALSE,298,0.6,1,1000,25,0.001,370.15331,-0.0002,-0.0001,-0.0018,0.001813836,83.6694906,45.64271829,74.73344589,1.330629206,3.241535755,1.910906549,2.354449618,1.4
de_cp_0036.log,CCCCC(c0ccc(C#C(c1cc(F)c(N=C=S)c(F)c1))cc0),,TRUE,FALSE,298,0.6,1,1000,25,0.001,341.10498,-3.9223,-0.7474,-0.2329,3.999660793,11.28727241,39.95667339,64.95745751,14.16523631,19.51417917,5.348942855,10.07068829,18.3
de_cp_0037.log,S=C=Nc0ccc(c1ccc(C#Cc2c(F)cc(CCCC)cc(F)2)cc1)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,403.12063,-3.6227,-0.3118,-0.2085,3.642066279,5.911251395,48.76511832,79.28181996,10.62615406,14.85566351,4.229509446,7.7715608,15.8
de_cp_0040.log,CCCc0cc(F)c(C#Cc1ccc(S(F)(F)(F)(F)(F))cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,276.20649,3.1008,-0.0996,-0.3523,3.122338241,6.73368409,19.06875425,3.695887712,7.10026847,10.53817219,3.43790372,5.804659877,6.8
de_cp_0041.log,CCCc2ccc(c0cc(F)c(C#Cc1ccc(S(F)(F)(F)(F)(F))cc1)cc0)cc2,,TRUE,FALSE,298,0.6,1,1000,25,0.001,326.27851,2.4314,-0.3239,-1.1669,2.716297624,26.47673573,24.70649093,5.807196105,3.254347516,6.534907153,3.280559637,4.365342143,3.1
de_cp_0046.log,CCCC0CCC(C1CCC(C(F)(F)(F))CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,504.2463,2.456,2.0034,-1.9149,3.703024382,48.45242945,35.16037888,18.71059591,1.114305778,5.525991188,4.41168541,4.783120669,-0.82
de_cp_0047.log,CCCC0CCC(C1CCC(C2CCC(F)(F)CC2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,540.22746,-1.1796,0.0216,1.1768,1.666367595,44.93674306,35.95899568,20.31961064,0.423068444,2.381221833,1.958153388,2.099176203,-3.22
de_cp_0048.log,CCCC0CSC(c1ccc(S(F)(F)(F)(F)(F))cc1)SC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,472.17474,-0.1789,-0.988,-0.4499,1.100254162,80.64222815,34.56754125,20.07407149,0.06779166,1.971548964,1.903757304,1.926354524,-2.62
de_cp_0049.log,CCCc0ccc(c1ccc(S(F)(F)(F)(F)(F))cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,490.26704,2.6468,0.2665,2.074,3.373136299,38.30980116,34.73252023,18.75307773,2.16115256,5.747800972,3.586648412,4.307032599,-1.58
de_cp_0050.log,CCCCCc0ccc(C#C(c1ccc(S(F)(F)(F)(F)(F))cc1))cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,526.24819,2.6703,0.1579,0.6119,2.744058328,13.31447717,35.11142853,18.69396868,2.543218775,4.814919557,2.271700782,3.119440373,-4.89
de_cp_0051.log,CCCC0CCC(c1ccc(S(F)(F)(F)(F)(F))cc1)=CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,352.20026,-1.2219,0.0268,-0.0358,1.222718075,2.096018641,35.75252498,42.00936067,1.552568209,3.571087184,2.018518975,2.536041711,3.64
de_cp_0053.log,CCCC0CCC(C1CCC(c2ccc(OC(=O)C3CC(C(F)(F)(F))(C(F)(F)(F))3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,380.23156,-1.2287,0.0338,0.1066,1.233778623,5.200451786,38.4514131,43.26644262,1.456572283,3.470320821,2.013748538,2.499272632,3.63
de_cp_0054.log,CCCC0CCC(C1CCC(c2c(F)c(F)c(OC(=O)C3CC(C(F)(F)(F))(C(F)(F)(F))3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,394.24721,-1.275,-0.0876,0.1607,1.288069583,8.168959324,39.60621655,43.35942597,1.455554827,3.483958358,2.02840353,2.513588473,3.08
de_cp_0055.log,CCCC0CCC(C1CCC(c2c(F)c(F)c(OC(=O)C3CC([Cl])([Cl])3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,408.26286,-1.252,0.1508,-0.1539,1.270405388,9.764829968,40.84064458,43.68173233,1.373343111,3.390333673,2.016990562,2.474771599,3.78
de_cp_0056.log,CCCC0CCC(C1CCC(c2ccc(OCC3CC(C(F)(F)(F))(C(F)(F)(F))3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,368.19517,-1.3011,-1.2629,0.1249,1.817519637,44.2858071,37.07937088,44.96434312,1.319323267,4.022640408,2.703317141,3.143091563,2.72
de_cp_0057.log,CCCC0CCC(C1CCC(c2c(F)c(F)c(OCC3CC(C(F)(F)(F))(C(F)(F)(F))3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,382.21082,0.9828,-1.2796,0.1204,1.617951841,52.59575875,38.64662176,46.08820148,0.884279585,3.454826454,2.570546869,2.86530673,3.33
de_cp_0058.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(C)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,356.17519,3.3854,0.2488,0.0523,3.394932973,4.294749947,34.42869218,41.23667189,8.447668144,12.11731422,3.669646077,6.485535458,9.2
de_cp_0059.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(CC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,380.23156,1.2494,-0.0065,0.0654,1.2511274,3.011155956,38.27709849,42.87973712,1.476196069,3.489808645,2.013612576,2.505677933,3.03
de_cp_0060.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,394.24721,-1.2631,-0.0402,0.1325,1.270666715,6.255920717,39.57771569,43.51697585,1.44427229,3.461153697,2.016881407,2.498305504,2.67
de_cp_0061.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,408.26286,-1.2693,0.0024,0.2219,1.288552622,9.916849548,40.84222522,43.79084956,1.396455133,3.419883309,2.023428176,2.48891322,2.62
de_cp_0062.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,422.27851,1.2102,0.0733,-0.1,1.216534804,5.849659651,42.25961197,44.95755357,1.300083373,3.287033773,1.9869504,2.420311524,2.51
de_cp_0063.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(OC)cc2)c(F)c1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,350.18461,0.9873,-0.0426,0.1786,1.004228067,10.535062,36.0944859,43.65764587,1.291712066,3.253115036,1.96140297,2.391973659,2.54
de_cp_0064.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(OCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,364.20026,1.0432,0.0468,0.1419,1.053846331,8.151082151,37.53069211,45.64952663,1.339630407,3.305497827,1.96586742,2.412410889,2.28
de_cp_0065.log,CCCC0CCC(c1cc(F)c(C#Cc2ccc(F)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,378.21591,1.0128,-0.0816,0.08,1.019226373,6.43744799,38.62824686,44.28278361,1.227738221,3.179192003,1.951453782,2.360699856,2.38
de_cp_0066.log,CCCCC0CCC(c1cc(F)c(C#Cc2ccc(CC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.23156,-0.9585,-0.0397,0.1151,0.966202023,7.239273659,39.99480625,44.9612405,1.137850212,3.072473519,1.934623307,2.313906711,2.32
de_cp_0067.log,CCCCC0CCC(c1cc(F)c(C#Cc2ccc(CCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,352.16387,1.0607,-1.2286,-0.0015,1.62312806,49.194652,36.22790153,47.30442097,1.124643687,3.734487347,2.60984366,2.984724889,2.52
de_cp_0068.log,CCCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,340.14389,3.1737,0.2438,0,3.183050444,4.392768956,33.57307366,43.73894238,7.947048167,11.47394553,3.526897368,6.175913424,7.45
de_cp_0069.log,CCCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,378.21591,-1.2501,-0.2715,0.1106,1.284015039,13.19803652,38.29700464,40.26417767,1.430145503,3.499482035,2.069336531,2.546051699,2.92
de_cp_0070.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(CC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.23156,-1.2694,-0.2307,0.1881,1.303832988,13.19697636,39.59777002,40.75956478,1.406778981,3.475592289,2.068813308,2.537739635,2.86
de_cp_0071.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(CCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,406.24721,-1.035,0.0681,0.2109,1.058461818,12.08610478,41.18003696,46.49325267,1.186222116,3.140719451,1.954497335,2.349904707,2.51
de_cp_0072.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(CCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,420.26286,-1.1611,-0.3645,0.2262,1.237812546,20.27739877,42.16872535,40.29369739,1.153954043,3.211217716,2.057263674,2.441915021,2.27
de_cp_0073.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(CCCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,380.19517,1.0068,-1.4705,-0.1508,1.788506956,55.74149365,38.30174655,42.68264918,0.730288838,3.554611217,2.824322379,3.067751992,2.22
de_cp_0074.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(OC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,368.17519,-3.1463,0.3926,0.0448,3.171016476,7.158370142,35.99638762,44.43558854,7.085146673,10.48079731,3.395650638,5.757366196,7.47
de_cp_0075.log,C=CC0CCC(c1cc(F)c(C#Cc2ccc(F)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,382.21197,4.9546,-0.8251,-0.9741,5.116416908,14.44833929,29.1620594,18.12097237,14.50482778,20.32393913,5.819111354,10.65405395,11.1
de_cp_0076.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(CC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,252.24532,0.712,-0.6744,1.0641,1.447089551,60.52642661,20.48431339,4.906238478,-0.07411914,2.630605296,2.704724435,2.680018055,-0.5
de_cp_0077.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,354.21705,4.8413,0.9083,0.2828,4.933879855,11.11688304,26.59796997,14.9493122,14.99976799,20.60550563,5.605737632,10.6056603,13.2
de_cp_0078.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,370.21197,-3.8576,-1.0907,0.8454,4.096999562,19.68358187,27.61960475,16.87396379,8.459130334,13.0086302,4.549499868,7.369209979,6.7
de_cp_0079.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(CCCCC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,328.27662,0.7864,0.7439,0.8531,1.37825679,55.20961071,28.81160256,16.01574673,0.299343975,2.692401231,2.393057256,2.492838581,4.7
de_cp_0080.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(OC)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,256.20384,2.3586,-0.4396,-0.1538,2.404141543,11.16990417,19.57312561,5.359562844,4.358872162,7.283141779,2.924269617,4.377227004,3.6
de_cp_0081.log,C=CCCC0CCC(c1cc(F)c(C#Cc2ccc(F)cc2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.21271,0.2935,-0.907,2.169,2.369251411,82.88398802,32.82523483,25.65475115,-0.861526967,2.908009335,3.769536302,3.482360646,-4.43
de_cp_0082.log,CCCC0CCC(C1CCC(C(=O)Oc2cc(F)c(F)c(F)c2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,420.24401,0.0087,0.0274,2.381,2.381173545,89.7906602,35.28574315,26.08890697,-0.861595368,2.807595637,3.669191005,3.381992549,-5.56
de_cp_0083.log,CCCC0CCC(C1COC(CCC)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,420.24401,-0.1552,-0.2492,-2.2366,2.255785282,86.05488367,35.29330057,26.41672428,-0.695030833,2.741067664,3.436098497,3.204421553,-4.43
de_cp_0084.log,CCCC0CCC(C1COC(c2ccc(C(F)(F)(F))cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,448.27531,0.0297,-0.5175,-1.955,2.022551196,89.15861422,37.71775061,27.26602334,-0.423615062,2.550776743,2.974391805,2.833186785,-5.3
de_cp_0085.log,CCCC0CCC(C1COC(c2ccc(OC(F)(F)(F))cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,436.20254,1.1897,0.319,2.853,3.107532154,67.4900426,35.84800533,30.20279666,-0.766998135,3.975101063,4.742099198,4.486433153,-3.83
de_cp_0086.log,CCCC0CCC(C1COC(c2ccc(CCC)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,464.23384,-1.2484,-0.0246,1.3313,1.825230783,46.84547609,38.11463865,28.89584486,0.647218822,2.99360329,2.346384468,2.562124075,-3.43
de_cp_0087.log,CCCC0COC(C1COC(CCC)CC1)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,426.19706,1.2179,0.0535,2.263,2.570469152,61.71845659,38.444646,38.52732972,0.128487905,3.883241439,3.754753534,3.797582836,-5.56
de_cp_0088.log,CCCC0CCC(c1c(F)c(F)c(c2c(F)c(F)c(CCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,378.27342,-0.5461,-3.6641,0.9173,3.816450355,81.7732466,31.13953496,18.0048865,-3.631245699,4.347585435,7.978831134,6.768415901,-5.4
de_cp_0089.log,CCCC0CCC(c1c(F)c(F)c(c2c(F)c(F)c(CCCCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,376.25777,0.6046,-1.9184,-0.0631,2.01240685,72.51619184,30.60364965,16.69080397,-0.420129436,2.701503188,3.121632624,2.981589479,-6.7
de_cp_0090.log,CCCCCC0CCC(c1c(F)c(F)c(c2c(F)c(F)c(CCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,296.17519,0.096,3.7542,-0.335,3.770339327,88.54098296,22.24212981,12.66524397,-4.892545053,4.493228256,9.385773308,7.754924957,-7.1
de_cp_0091.log,CCCCCC0CCC(c1c(F)c(F)c(c2c(F)c(F)c(CCCCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,282.17952,0.6493,-3.8522,0.3438,3.921636619,80.46973111,22.8392154,15.04252379,-5.302127175,5.437955941,10.74008312,8.972707391,-5.4
de_cp_0092.log,CCCC0CCC(C(=O)Oc1c(F)c(F)c(c2c(F)c(F)c(CCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,314.16576,1.9964,4.1354,0.4234,4.611552199,64.34744337,22.6211863,12.92937105,-2.968737698,8.283863885,11.25260158,10.26302235,-8.6
de_cp_0093.log,CCCCCC0CCC(C(=O)Oc1c(F)c(F)c(c2c(F)c(F)c(CCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,328.18141,-1.1753,4.5321,-0.5787,4.717642864,75.57404379,24.2038484,14.01028085,-5.852258861,6.491233546,12.34349241,10.39273945,-9.9
de_cp_0094.log,CCCC0CCC(c3ccc(c1c(F)c(F)c(c2c(F)c(F)ccc2)cc1)cc3)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,292.20026,-2.4117,-1.9493,0.2984,3.115302544,39.27230101,23.45121826,12.53814916,3.154474512,8.046080846,4.891606334,5.943097838,5.4
de_cp_0095.log,CCC(C0CCC(C1CCC(c2ccc(OCCC)c(F)c(F)2)CC1)CC0),,TRUE,FALSE,298,0.6,1,1000,25,0.001,374.27851,-2.9175,1.3953,-0.4437,3.264282162,26.6498089,30.47275316,15.35107648,4.489217974,8.321885121,3.832667147,5.329073139,5.7
de_cp_0096.log,CCCC0CCC(C1CCC(c2c(F)c(F)c3CC(C)Oc3c2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,292.20026,3.0388,-0.9871,-0.4772,3.230540464,19.83940872,23.66406089,13.50864267,6.759800638,10.82655859,4.066757948,6.320024827,7.4
de_cp_0097.log,CCCC0CCC(C1Cc2cccc(F)c2C(F)(F)1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,484.38806,3.0721,-1.0945,0.1986,3.267287961,19.90474323,39.77460378,15.45672022,3.932631957,7.092660267,3.160028311,4.470905629,9.7
de_cp_0098.log,CCCC0CCC(c1ccc(OCC)c(F)c(F)1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,432.2476,-1.6322,-2.3396,-1.8048,3.375664089,61.08446907,36.49142334,29.60932765,-0.330174946,4.91817555,5.248350496,5.138292181,-1.351
de_cp_0099.log,CCCC0CCC(C1Cc2ccc(F)c(F)c2C(F)(F)1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,474.29455,1.9768,-2.4894,-1.2736,3.424457265,54.7419896,40.36615714,31.62321619,0.487284991,5.256845292,4.769560302,4.931988632,-1.333
de_cp_0100.log,CCCC0CCC(C1Cc2cc(C)c(F)c(F)c2C(F)(F)1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,460.2789,1.1266,-3.1892,0.6821,3.450432525,70.94292971,38.97988918,29.97252018,-1.382961402,4.155700122,5.538661524,5.07767439,-1.326
de_cp_0101.log,CCCC0CCC1CC(c2cc(F)c(F)cc2)CCC1C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,502.32585,1.7747,2.9206,-0.8362,3.518336949,59.70750999,42.75094307,31.12401961,-0.160617351,4.813380677,4.973998028,4.920458911,-1.34
de_cp_0102.log,CCCC3CCC(C0CCC1CC(c2cc(F)c(F)cc2)CCC1C0)CC3,,TRUE,FALSE,298,0.6,1,1000,25,0.001,488.3102,1.5601,-3.0519,0.1949,3.433073205,62.97157451,41.55504307,31.53916596,-0.492034244,4.521614947,5.013649191,4.849637776,-1.335
de_cp_0103.log,CCCC0CCC(C1CCc2c(F)c(F)ccc2C1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,530.35715,-2.091,1.6719,-1.6072,3.122598669,47.96113342,44.49650956,24.14063073,0.955114751,4.663708572,3.708593821,4.026965405,-1.33
de_cp_0104.log,CCCC3CCC(C4CCC(CCC0CCC(C1CCc2c(F)c(F)ccc2C1)CC0)CC4)CC3,,TRUE,FALSE,298,0.6,1,1000,25,0.001,492.28513,2.4551,3.1834,2.9004,4.957204023,60.31316823,40.34481854,30.33927989,-1.023123219,7.693002044,8.716125263,8.37508419,-0.098
de_cp_0105.log,CCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,506.30078,-2.8341,3.0785,-0.5533,4.220832376,47.82051978,41.5866558,31.40124071,1.819156306,7.50536203,5.686205724,6.292591159,-0.103
de_cp_0106.log,CCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,434.31848,-0.6668,-0.6689,1.1441,1.483581565,63.29141359,38.39806661,17.17541063,0.078068913,2.470490961,2.392422049,2.41844502,3.7
de_cp_0107.log,CCCCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,360.20893,0.8622,-1.5571,-1.1939,2.143209383,66.27834201,35.28352037,27.64863003,-0.126183806,3.522101825,3.64828563,3.606224362,3.7
de_cp_0108.log,CCCCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,448.33413,0.7159,0.1965,-0.8067,1.096307416,49.23105039,40.25156096,17.84990043,0.306461257,2.369752026,2.06329077,2.165444522,3.7
de_cp_0109.log,CCCCCCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,420.30283,-0.3292,-0.2811,0.8171,0.924684952,69.14444938,37.43051924,17.35336709,0.14778458,2.182387071,2.034602491,2.083864017,-3.7
de_cp_0110.log,CCCCCCCCCc0ccc(C1COC(c2c(F)c(F)c(OCCCCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,315.12593,-4.1739,-1.4576,0.0276,4.421176397,19.25330524,31.43091549,32.56687148,14.38542237,20.95600307,6.5705807,11.36572149,10.3
de_cp_0111.log,CCCCCc0cc(F)c(C1COC(c2c(F)c(F)c(OCCCCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,360.20893,0.2314,-0.3994,-0.0163,0.461878783,59.93400051,35.19520229,26.55815239,0.436829175,2.336796661,1.899967486,2.045577211,3
de_cp_0112.log,CCCCCc0cc(F)c(C1COC(c2c(F)c(F)c(OCCCCCCCCC)cc2)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,366.25344,-3.7419,0.2437,0.4282,3.774196675,7.500918646,28.68915259,15.09133532,8.502538061,12.31952749,3.816989425,6.651168779,8.4
de_cp_0113.log,CCCC4CCC(C0CCC(c1ccc(OC(=O)CC[C@]2C[C@@]2(C3CC3))cc1)CC0)CC4,,TRUE,FALSE,298,0.6,1,1000,25,0.001,432.24516,-4.889,-0.3611,-0.5905,4.937752977,8.058078664,31.33820126,17.49999388,12.26518413,16.94084594,4.675661812,8.764056521,9.5
de_cp_0115.log,CCCCCc0ccc(c1ccc(OC(=O)C[C@]2C[C@@]2(C3CC3))cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,462.17936,-7.0874,-0.4758,0.473,7.119083747,5.407606123,33.46045328,22.13680393,25.35176361,32.9176685,7.565904894,16.01649276,19
de_cp_0116.log,CCCC4CCC(C0CCC(c1ccc(OC(=O)CCC[C@]2C[C@@]2(C3CC3))cc1)CC0)CC4,,TRUE,FALSE,298,0.6,1,1000,25,0.001,474.36732,0.4203,0.4755,-0.4208,0.761462396,56.49812846,39.03516207,19.75439702,0.235678882,2.064841187,1.829162305,1.907721932,-0.2
de_cp_0117.log,CCCC4CCC(C0CCC(c1ccc(OC(=O)C[C@]2C[C@@]2(C3CC3))cc1)CC0)CC4,,TRUE,FALSE,298,0.6,1,1000,25,0.001,622.43729,-0.3814,-0.1841,-0.8794,0.976065126,66.99866261,48.40488129,21.29657726,0.135440037,1.971510246,1.83607021,1.881216889,-2.1
de_cp_0118.log,N#Cc0ccc(c1ccc(OC(=O)C[C@]2C[C@]2(C3CC3))cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,279.14347,-4.9602,0.6084,-0.5044,5.022763578,9.052715704,22.15198411,19.21245933,21.20654035,28.11513716,6.908596809,13.97744359,17
de_cp_0119.log,CCCCCc0ccc(c1ccc(OC(=O)C[C@]2C[C@]2(C3CC3))cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,384.24516,2.6479,1.4895,1.1347,3.243073966,35.2661891,24.99964969,6.361667478,2.736106256,6.491324447,3.75521819,4.667253609,0.7
de_cp_0121.log,CCCCCC0CCC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,298.06845,-3.1528,-0.097,-0.0703,3.155075107,2.176004459,24.21214674,30.60124248,7.942436939,11.30081128,3.358374344,6.005853324,13.1
de_cp_0122.log,CCCCCC0CCC(C1CCC(C(F)(F)Oc2cc(F)c(F)c(F)c2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,325.1045,-3.1928,1.373,0.73,3.551337894,25.96764412,26.69992105,28.53289622,6.772285732,11.3157421,4.543456364,6.800884941,7.5
de_cp_0123.log,CCCCCC0CCC(C1CCC(C(F)(F)Oc2ccc(S(F)(F)(F)(F)(F))cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,384.20315,-3.0409,-0.5568,0.6022,3.149562492,15.09415987,29.00424268,14.61435739,4.930187812,8.066135078,3.135947266,4.779343204,12.2
de_cp_0124.log,CCCCCC0CCC(c1cc(F)c(C(F)(F)Oc2cc(F)c(F)c(F)c2)c(F)c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,393.1671,3.1203,-1.8245,0.0615,3.615087079,30.32983283,32.74239957,31.07087796,5.063201794,9.43906495,4.375863156,6.063597087,13.8
de_cp_0125.log,CCCC0CCC(C1CCC(C(F)(F)Oc2ccc(C3CCC(CCC)CC3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,450.17733,4.3593,-1.2699,-0.8898,4.626865736,19.5805493,36.66884983,33.93640055,9.508751465,14.35101254,4.842261074,8.011844895,4.4
de_cp_0126.log,CCCC0CCC(C1CCC(C(F)(F)Oc2ccc(OC(F)(F)C3CCC(C4CCC(CCC)CC4)CC3)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,428.19298,-3.4743,1.0868,-0.5056,3.675258643,19.03470074,32.24716627,23.3543491,5.873930494,9.450588787,3.576658293,5.534635124,10.3
