id,xyz_file,smiles,name,status,reason,ff_used,min_energy_kcal,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_0781,de_cp_0781.xyz,CCCCCc0cc(F)c(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,40.132925,54.6,46.74476086,30.14311494
de_cp_0782,de_cp_0782.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,48.590982,57.4,40.54107177,41.68769941
de_cp_0783,de_cp_0783.xyz,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,8.90732,52.8,51.272097,28.67020957
de_cp_0784,de_cp_0784.xyz,CCCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,42.419677,37.1,37.92197432,30.21354558
de_cp_0785,de_cp_0785.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,,ok,ok,mmff,46.50107,47.5,43.93845428,29.64617661
de_cp_0786,de_cp_0786.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(F)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,22.348518,38.6,37.45367576,26.63041392
de_cp_0787,de_cp_0787.xyz,CCCCCc0ccc(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(F)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,17.669884,32.6,35.717188,39.31196793
de_cp_0788,de_cp_0788.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)c(F)c0,,ok,ok,mmff,12.358865,62.1,53.39321221,41.62202862
de_cp_0789,de_cp_0789.xyz,CCCCOc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,43.635458,43.4,45.64422181,53.04210749
de_cp_0790,de_cp_0790.xyz,CCCCOc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,10.959629,58.9,58.03220941,30.27758596
de_cp_0791,de_cp_0791.xyz,CCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,42.662121,36.9,39.45025091,40.65060248
de_cp_0792,de_cp_0792.xyz,CCCOc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,42.389868,38.8,42.73269603,40.8507911
de_cp_0793,de_cp_0793.xyz,CCCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,10.153898,50.1,49.71893923,43.24014658
de_cp_0794,de_cp_0794.xyz,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,2.114002,60.3,54.809535,31.12888207
de_cp_0795,de_cp_0795.xyz,CCCCCc0cc(F)c(c1ccc(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,44.528881,42.9,38.98188784,40.12511029
de_cp_0796,de_cp_0796.xyz,CCCCOc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,41.611617,39.8,42.05242501,54.07158102
de_cp_0797,de_cp_0797.xyz,CCCCOc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,7.998441,51.9,55.85268099,29.42980247
de_cp_0798,de_cp_0798.xyz,CCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,,ok,ok,mmff,46.754183,55.2,41.78003171,30.77217665
de_cp_0799,de_cp_0799.xyz,CCCCCc0cc(F)c(c1cc(F)c(C(F)(F)Oc2cc(F)c(C#Cc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,39.647492,52.1,46.28047795,39.007582
de_cp_0800,de_cp_0800.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,37.327068,47.9,,52.34234818
de_cp_0801,de_cp_0801.xyz,CCCCOc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,8.742249,50.1,54.7519063,37.99667523
de_cp_0802,de_cp_0802.xyz,CCCCOc0cc(F)c(c1ccc(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,40.746464,40.1,41.41663685,39.11444882
de_cp_0803,de_cp_0803.xyz,CCCCOc0ccc(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,,ok,ok,mmff,40.999304,n/r,41.1406397,42.38608978
de_cp_0804,de_cp_0804.xyz,CCCCCc0cnc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)nc0,,ok,ok,mmff,20.451816,56.8,51.69129345,23.01618273
de_cp_0805,de_cp_0805.xyz,CCCCCc0ccc(c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,50.628114,25.6,30.26523281,33.62236773
de_cp_0806,de_cp_0806.xyz,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,,ok,ok,mmff,35.890437,48.9,43.77089294,39.12530627
de_cp_0807,de_cp_0807.xyz,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,,ok,ok,mmff,14.64372,57.4,50.99495324,29.64617661
de_cp_0808,de_cp_0808.xyz,CCCCCc0cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc0,,ok,ok,mmff,22.348518,38.6,37.45367576,23.62180072
de_cp_0809,de_cp_0809.xyz,CCCc0cc1sc(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)nc1cc0,,ok,ok,mmff,55.784599,34,34.49173295,37.28549872
de_cp_0810,de_cp_0810.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)OC0,,ok,ok,mmff,19.529287,54.57,49.66447361,23.28298219
de_cp_0811,de_cp_0811.xyz,CCCCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)cc2)c(F)c1)OC0,,ok,ok,mmff,24.328156,35.8,32.21857487,6.572261644
de_cp_0812,de_cp_0812.xyz,CCCCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)c(F)c2)c(F)c1)OC0,,ok,ok,mmff,21.239422,36.97,11.09902743,15.99036033
de_cp_0813,de_cp_0813.xyz,CCOCC0COC(c1cc(F)c(c3cc(F)c(F)c(F)c3)cc1)OC0,,ok,ok,mmff,34.281523,37.43,17.3621748,18.55192007
de_cp_0814,de_cp_0814.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)cc1)OC0,,ok,ok,mmff,30.414753,42.57,22.86229361,29.64338129
de_cp_0815,de_cp_0815.xyz,CCOCC0COC(c1cc(F)c(c2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)cc1)OC0,,ok,ok,mmff,56.615309,41.8,37.65541162,32.5727631
de_cp_0816,de_cp_0816.xyz,CCOCC0COC(c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)cc2)cc1)OC0,,ok,ok,mmff,55.976321,43.9,40.62106183,23.76880689
de_cp_0817,de_cp_0817.xyz,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)OC0,,ok,ok,mmff,23.065526,57.9,36.21036964,48.89931002
de_cp_0818,de_cp_0818.xyz,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)OC0,,ok,ok,mmff,-12.056522,67.8,65.04793223,33.60698964
de_cp_0819,de_cp_0819.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)cc2)cc1)OC0,,ok,ok,mmff,57.973682,36.6,44.96154377,29.57662604
de_cp_0820,de_cp_0820.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)c(F)c2)c(F)c1)OC0,,ok,ok,mmff,18.648162,46.1,37.99410135,36.12894101
de_cp_0821,de_cp_0821.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(OC(F)(F)(F))cc3)cc2)c(F)c1)OC0,,ok,ok,mmff,27.485448,44.6,45.15813036,35.9920678
de_cp_0822,de_cp_0822.xyz,CCOCC0COC(c1cc(F)c(C(=O)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)OC0,,ok,ok,mmff,47.208275,61.8,,30.38425789
de_cp_0823,de_cp_0823.xyz,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(c4cc(F)c(F)c(F)c4)cc3)c(F)c2)cc1)OC0,,ok,ok,mmff,48.389812,61,44.25861313,37.01486504
de_cp_0824,de_cp_0824.xyz,COCCC0COC(c2cc(F)c(C(F)(F)Oc3cc(F)c(c4cc(F)c(F)c(F)c4)cc3)c(F)c2)OC0,,ok,ok,mmff,24.456491,47.8,48.12365253,30.30742406
de_cp_0825,de_cp_0825.xyz,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)CC0,,ok,ok,mmff,52.784437,40.1,39.57357375,17.8255742
de_cp_0826,de_cp_0826.xyz,CCCC0CCC(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)CC2)CC0,,ok,ok,mmff,40.750414,21.2,23.1384853,24.85073495
de_cp_0827,de_cp_0827.xyz,CCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,,ok,ok,mmff,34.750824,21.7,23.61426384,34.68164521
de_cp_0828,de_cp_0828.xyz,CCC0COC(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,10.64335,35.8,,22.01385856
de_cp_0829,de_cp_0829.xyz,CCC0CCC(C2CCC(c4cc(F)c(F)c(F)c4)OC2)OC0,,ok,ok,mmff,55.542231,14.2,23.13967531,6.390145902
de_cp_0830,de_cp_0830.xyz,CCCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,,ok,ok,mmff,36.940562,21.3,5.912951832,28.91647962
de_cp_0831,de_cp_0831.xyz,CCCC0CCC(C2COC(c4cc(F)c(F)c(F)c4)OC2)OC0,,ok,ok,mmff,18.091392,21.6,29.65971031,22.00466685
de_cp_0832,de_cp_0832.xyz,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,7.693477,35,31.38393284,32.88651948
de_cp_0833,de_cp_0833.xyz,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,8.160475,33.5,41.65141763,37.60061926
de_cp_0834,de_cp_0834.xyz,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,12.248617,31,44.97669963,17.46772901
de_cp_0835,de_cp_0835.xyz,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,11.557683,31,22.26366906,16.76400743
de_cp_0836,de_cp_0836.xyz,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,12.058695,34,19.6379743,15.40112738
de_cp_0837,de_cp_0837.xyz,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,11.449954,34,22.44598861,17.2952361
de_cp_0838,de_cp_0838.xyz,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,10.405434,34,22.77359271,22.69575194
de_cp_0839,de_cp_0839.xyz,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,9.034612,34,26.97339581,31.16872921
de_cp_0840,de_cp_0840.xyz,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,-23.971642,45,40.47063504,36.09138036
de_cp_0841,de_cp_0841.xyz,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,,ok,ok,mmff,8.194342,30,45.10363955,22.01558539
de_cp_0842,de_cp_0842.xyz,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,,ok,ok,mmff,10.608661,28,28.90512239,16.86778705
de_cp_0843,de_cp_0843.xyz,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,,ok,ok,mmff,10.476059,27,18.38209656,40.62894179
de_cp_0844,de_cp_0844.xyz,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,,ok,ok,mmff,14.566006,26,31.37106151,28.70969502
de_cp_0845,de_cp_0845.xyz,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)OC2)OC0,,ok,ok,mmff,39.823956,29,37.09785797,21.28363082
de_cp_0846,de_cp_0846.xyz,CCCC0CCC(C2COC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)OC2)OC0,,ok,ok,mmff,39.464729,24,23.52704568,30.53412164
de_cp_0847,de_cp_0847.xyz,CCCC0CCC(C2COC(c4cc(F)c(c6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,,ok,ok,mmff,42.027418,34,15.26417849,14.76952958
de_cp_0848,de_cp_0848.xyz,CCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)OC2)OC0,,ok,ok,mmff,38.104333,22,13.88186172,18.93976827
de_cp_0849,de_cp_0849.xyz,CCCC0CCC(C2COC(c4ccc(c6cc(F)c(F)c(F)c6)cc4)OC2)OC0,,ok,ok,mmff,44.453727,26,19.68029129,20.30374153
de_cp_0850,de_cp_0850.xyz,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)OC4)OC2)CC0,,ok,ok,mmff,23.947978,30,23.99441746,25.14775529
de_cp_0851,de_cp_0851.xyz,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,,ok,ok,mmff,37.933007,21,25.1041307,5.031464734
de_cp_0852,de_cp_0852.xyz,CCCCC0CCC(C2CCC(C4COC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,,ok,ok,mmff,37.186713,22,3.202432836,28.77127442
de_cp_0853,de_cp_0853.xyz,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)OC4)CC2)OC0,,ok,ok,mmff,30.073399,31,33.09110004,29.8298275
de_cp_0854,de_cp_0854.xyz,CCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-9.526059,42.1,25.73491185,30.16253647
de_cp_0855,de_cp_0855.xyz,CCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-9.362598,47.9,26.17922185,29.66513175
de_cp_0856,de_cp_0856.xyz,CCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-9.756671,40.1,25.12542756,29.11857493
de_cp_0857,de_cp_0857.xyz,CCCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-9.170994,37.9,24.28606755,28.50094002
de_cp_0858,de_cp_0858.xyz,CCCCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-9.366615,34.1,23.71428614,25.85549071
de_cp_0859,de_cp_0859.xyz,CCCCCC01COC(CCC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-8.628947,30.6,22.74358037,42.18830863
de_cp_0860,de_cp_0860.xyz,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,-14.960427,52.1,49.34860242,32.55919216
de_cp_0861,de_cp_0861.xyz,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)cc8)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,-12.341605,38.8,37.95509334,37.89697338
de_cp_0862,de_cp_0862.xyz,CCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,,ok,ok,mmff,-41.86259,46.1,45.83703675,30.26313261
de_cp_0863,de_cp_0863.xyz,CCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)cc6)c(F)c4)(OC0)OC1,,ok,ok,mmff,-39.222996,35.2,36.37851278,31.3116159
de_cp_0864,de_cp_0864.xyz,CCCC01COC(C4CCC(COc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-18.303346,29.8,24.69229858,32.8488589
de_cp_0865,de_cp_0865.xyz,CCCC01COC(c4cc(F)c(F)c(F)c4)(OC0)OC1,,ok,ok,mmff,-28.775953,32.1,30.74856433,30.6808371
de_cp_0866,de_cp_0866.xyz,CCCCCC01COC(C(F)(F)Oc4cc(F)c(F)c(F)c4)(OC0)OC1,,ok,ok,mmff,96.486894,20.6,32.58570987,27.84678453
de_cp_0867,de_cp_0867.xyz,CCCCCC0CCC(C23COC(c6cc(F)c(F)c(F)c6)(OC2)OC3)CC0,,ok,ok,mmff,-15.829853,20.2,23.78967137,33.02133006
de_cp_0868,de_cp_0868.xyz,CCCCCC01COC(c4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,-2.278139,36.1,32.07358651,23.03228158
de_cp_0869,de_cp_0869.xyz,CCCCCC01COC(C4CCC(C6CC=C(C(F)(F)F)CC6)CC4)(OC0)OC1,,ok,ok,mmff,-16.034751,28.5,20.79204392,11.3037193
de_cp_0870,de_cp_0870.xyz,CCCC01COC(C4CCC(C(=O)Oc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-14.943784,39.9,13.1152116,16.34442113
de_cp_0871,de_cp_0871.xyz,CCCCC01COC(C(=O)OC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,79.450166,34.2,21.00347658,16.5182793
de_cp_0872,de_cp_0872.xyz,CCCCCC01COC(C(=O)OC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,79.23231,32.2,20.5803555,26.42550237
de_cp_0873,de_cp_0873.xyz,CCCCCC01COC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,,ok,ok,mmff,-11.59012,36.9,28.39727725,30.21077452
de_cp_0874,de_cp_0874.xyz,CCCCCC01COC(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,20.691129,35.1,34.27871268,34.05896389
de_cp_0875,de_cp_0875.xyz,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,-6.847425,39.2,38.27068647,38.68550707
de_cp_0876,de_cp_0876.xyz,CCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,,ok,ok,mmff,-42.065959,44.1,44.97149509,37.49532255
de_cp_0877,de_cp_0877.xyz,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,,ok,ok,mmff,-42.310647,43.5,44.01532545,32.55138842
de_cp_0878,de_cp_0878.xyz,CCCCCC01COC(c4cc(F)c(c6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)cc4)(OC0)OC1,,ok,ok,mmff,20.992636,41.5,33.82325647,34.42152019
de_cp_0879,de_cp_0879.xyz,CCCCCC01COC(c4ccc(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)cc6)cc4)(OC0)OC1,,ok,ok,mmff,19.678553,35.2,38.6408028,41.1279702
de_cp_0880,de_cp_0880.xyz,CCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,-14.522465,63.2,47.32610847,40.03451003
de_cp_0881,de_cp_0881.xyz,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)(OC0)OC1,,ok,ok,mmff,-17.384121,44.1,45.79810746,45.40766112
de_cp_0882,de_cp_0882.xyz,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(c%10cc(F)c(F)c(F)c%10)cc8)c(F)c6)cc4)(OC0)OC1,,ok,ok,mmff,9.481773,55.2,54.80722793,-0.282376939
de_cp_0883,de_cp_0883.xyz,CCCc0ccc(c2ccc(CCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,,ok,ok,mmff,83.495505,14.1,0.140781149,5.910674295
de_cp_0884,de_cp_0884.xyz,CCCc0ccc(c2ccc(OCC(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,,ok,ok,mmff,114.669263,12.8,3.338072951,4.369796195
de_cp_0885,de_cp_0885.xyz,CCCC0CCC(c2ccc(c4ccc(OCC(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)cc2)CC0,,ok,ok,mmff,131.212289,11.1,2.430689356,15.77755085
de_cp_0886,de_cp_0886.xyz,CCCc0ccc(c2ccc(CCC(F)(F)Oc4cc(F)c(C(F)(F)F)c(F)c4)c(F)c(F)2)cc0,,ok,ok,mmff,36.646057,21.4,23.29773998,21.93778214
de_cp_0887,de_cp_0887.xyz,CCCc0ccc(c2ccc(C=CC(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c(F)2)cc0,,ok,ok,mmff,105.145032,19.9,26.34808338,-1.345265573
de_cp_0888,de_cp_0888.xyz,CCCC0CCC(c2ccc(C(F)(F)Oc4ccc(S(F)(F)(F)(F)F)cc4)c(F)c(F)2)CC0,,ok,ok,uff,43.44368,16.4,,7.083170224
de_cp_0889,de_cp_0889.xyz,CCCC0CCC(C=CC2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,ok,ok,mmff,48.797155,12.2,7.720764086,9.574861989
de_cp_0890,de_cp_0890.xyz,CCCC0CCC(C=CC2CCC(C(F)(F)Oc4cc(F)c(C(F)(F)F)cc4)CC2)CC0,,ok,ok,mmff,51.198516,15.5,15.70518429,7.192740556
de_cp_0891,de_cp_0891.xyz,CCCC0CCC(C2CCC(C=CC4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,ok,ok,mmff,70.368459,12.2,9.225525304,13.27971545
de_cp_0892,de_cp_0892.xyz,CCCC0CCC(C2CCC(C=CC4CCC(C(F)(F)Oc6cc(F)c(C(F)(F)F)c(F)c6)CC4)CC2)CC0,,ok,ok,mmff,32.113811,18.1,18.13396732,6.81368276
de_cp_0893,de_cp_0893.xyz,CCCC0CCC(C=CC2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,ok,ok,mmff,62.894479,12.2,8.234747282,8.233802751
de_cp_0894,de_cp_0894.xyz,CCCC0CCC(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,ok,ok,mmff,62.716326,14.1,11.32368271,40.45007708
de_cp_0895,de_cp_0895.xyz,CCCCCc0cnc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)nc0,,ok,ok,mmff,54.630324,56.6,53.77198312,33.1021095
de_cp_0896,de_cp_0896.xyz,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)nc0,,ok,ok,mmff,76.765836,48.6,42.44373964,36.68215225
de_cp_0897,de_cp_0897.xyz,CCCCCc0cnc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)nc0,,ok,ok,mmff,54.323842,49.9,47.55183314,30.14245853
de_cp_0898,de_cp_0898.xyz,CCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)c(F)c2)OC0,,ok,ok,mmff,67.854399,52.3,43.36200219,21.92175287
